skill,title,count,standardized count
Auditing,financial controller,40,0.00023147210471798017
Microsoft Excel,accounting assistant,40,0.00023147210471798017
Negotiation,supply chain assistant,40,0.00023147210471798017
Creativity,supply chain assistant,40,0.00023147210471798017
Operations,financial controller,40,0.00023147210471798017
Food Security,project support officer,40,0.00023147210471798017
Exploitation,programme manager,40,0.00023147210471798017
Social Sciences,project manager,39,0.00022568530210003067
Detail Oriented,data entry clerk,39,0.00022568530210003067
Communications,logistics and distribution manager,39,0.00022568530210003067
Computer Science,relocation officer,39,0.00022568530210003067
Resilience,monitoring and evaluation officer,39,0.00022568530210003067
Purchasing,supply chain assistant,39,0.00022568530210003067
Planning,humanitarian advisor,39,0.00022568530210003067
Computer Literacy,project support officer,39,0.00022568530210003067
Management,food technician,39,0.00022568530210003067
Logistics Management,logistics and distribution manager,39,0.00022568530210003067
Coordinating,food technician,39,0.00022568530210003067
Management,public relations officer,38,0.00021989849948208116
Mathematics,relocation officer,38,0.00021989849948208116
Decision Making,monitoring and evaluation officer,38,0.00021989849948208116
Arabic Language,kitchen assistant,38,0.00021989849948208116
Operations,project support officer,38,0.00021989849948208116
English Language,human resources officer,38,0.00021989849948208116
Project Management,education programme coordinator,38,0.00021989849948208116
Computer Literacy,management assistant,38,0.00021989849948208116
Data Analysis,programme manager,38,0.00021989849948208116
Writing,public relations officer,37,0.00021411169686413165
Arabic Language,bodyguard,37,0.00021411169686413165
English Language,human resources assistant,37,0.00021411169686413165
Exploitation,monitoring and evaluation officer,37,0.00021411169686413165
Arabic Language,grants management officer,37,0.00021411169686413165
Planning,administrative assistant,37,0.00021411169686413165
Sales,commercial sales representative,37,0.00021411169686413165
Advocacy,humanitarian advisor,37,0.00021411169686413165
Teamwork,project manager,37,0.00021411169686413165
Interpersonal Communications,monitoring and evaluation officer,37,0.00021411169686413165
Business Administration,project manager,37,0.00021411169686413165
Financial Management,financial controller,37,0.00021411169686413165
Accountability,education programme coordinator,37,0.00021411169686413165
Finance,administrative assistant,37,0.00021411169686413165
Accountability,grants management officer,37,0.00021411169686413165
Public Relations,public relations officer,36,0.00020832489424618217
Coordinating,bodyguard,36,0.00020832489424618217
Financial Statements,financial manager,36,0.00020832489424618217
Financial Management,financial manager,36,0.00020832489424618217
Operations,humanitarian advisor,36,0.00020832489424618217
Finance,supply chain assistant,36,0.00020832489424618217
Operations,administrative assistant,36,0.00020832489424618217
Coordinating,logistics and distribution manager,36,0.00020832489424618217
Coaching,project manager,35,0.00020253809162823266
Data Analysis,food technician,35,0.00020253809162823266
Program Implementation,project manager,35,0.00020253809162823266
Program Management,monitoring and evaluation officer,35,0.00020253809162823266
Coordinating,dietetic technician,35,0.00020253809162823266
Advocacy,public relations officer,35,0.00020253809162823266
Child Protection,management assistant,35,0.00020253809162823266
Communications,kitchen assistant,35,0.00020253809162823266
Arabic Language,dietetic technician,35,0.00020253809162823266
Management,dietetic technician,35,0.00020253809162823266
Management,supply chain assistant,35,0.00020253809162823266
Arabic Language,logistics and distribution manager,34,0.00019675128901028315
Management,dietitian,34,0.00019675128901028315
Operations,logistics and distribution manager,34,0.00019675128901028315
Computer Literacy,monitoring and evaluation officer,34,0.00019675128901028315
Program Implementation,programme manager,34,0.00019675128901028315
Communications,procurement support officer,34,0.00019675128901028315
Coordinating,dietitian,34,0.00019675128901028315
English Language,financial manager,34,0.00019675128901028315
Budgeting,financial manager,34,0.00019675128901028315
Logistics,logistics analyst,34,0.00019675128901028315
Microsoft Office,project manager,34,0.00019675128901028315
Leadership,project support officer,34,0.00019675128901028315
Detail Oriented,monitoring and evaluation officer,34,0.00019675128901028315
Detail Oriented,project support officer,34,0.00019675128901028315
Strategic Planning,project manager,34,0.00019675128901028315
Report Writing,project manager,34,0.00019675128901028315
Exploitation,project support officer,34,0.00019675128901028315
Social Sciences,programme manager,33,0.00019096448639233365
Procurement,project support officer,33,0.00019096448639233365
Advocacy,supply chain assistant,33,0.00019096448639233365
Interpersonal Communications,project support officer,33,0.00019096448639233365
Mentorship,project manager,33,0.00019096448639233365
Planning,accounting assistant,33,0.00019096448639233365
Management,human resources officer,33,0.00019096448639233365
Arabic Language,food technician,33,0.00019096448639233365
Microsoft Excel,health and safety officer,33,0.00019096448639233365
Decisiveness,programme manager,33,0.00019096448639233365
Detail Oriented,project manager,33,0.00019096448639233365
Motivational Skills,management assistant,32,0.00018517768377438414
Auditing,financial manager,32,0.00018517768377438414
Detail Oriented,relocation officer,32,0.00018517768377438414
Dashboard,relocation officer,32,0.00018517768377438414
Economics,monitoring and evaluation officer,32,0.00018517768377438414
Advocacy,education programme coordinator,32,0.00018517768377438414
Professionalism,supply chain assistant,32,0.00018517768377438414
Analytics,relocation officer,32,0.00018517768377438414
Project Proposals,project manager,32,0.00018517768377438414
Interpersonal Communications,management assistant,32,0.00018517768377438414
Communications,human resources officer,32,0.00018517768377438414
Malnutrition,dietetic technician,32,0.00018517768377438414
Communications,engineering assistant,32,0.00018517768377438414
