skill,title,count,standardized count
Subcontracting,financial manager,2,2.648515507058294e-05
Subcontracting,financial controller,2,2.648515507058294e-05
Student-Centred Learning,science teacher secondary school,2,2.648515507058294e-05
Succession Planning,human resources manager,2,2.648515507058294e-05
Context Analysis,policy officer,2,2.648515507058294e-05
Contingency Planning,psychologist,2,2.648515507058294e-05
Active Listening,medical sales representative,2,2.648515507058294e-05
Suicide Intervention,social entrepreneur,2,2.648515507058294e-05
Suicide Intervention,programme manager,2,2.648515507058294e-05
People Management,anaesthetic technician,2,2.648515507058294e-05
People Management,venue director,2,2.648515507058294e-05
People Management,trade regional manager,2,2.648515507058294e-05
People Management,project support officer,2,2.648515507058294e-05
Circular Economy,project support officer,2,2.648515507058294e-05
Payroll Systems,human resources officer,2,2.648515507058294e-05
Payroll Processing,accountant,2,2.648515507058294e-05
Peacebuilding,community development social worker,2,2.648515507058294e-05
Arabic Language,maintenance and repair engineer,2,2.648515507058294e-05
Arabic Language,loan officer,2,2.648515507058294e-05
Arabic Language,midwife,2,2.648515507058294e-05
Pedagogy,arts education officer,2,2.648515507058294e-05
Peacebuilding,project manager,2,2.648515507058294e-05
Peacebuilding,political scientist,2,2.648515507058294e-05
Penetration Testing,ICT network engineer,2,2.648515507058294e-05
Digital Security,ICT security technician,2,2.648515507058294e-05
Childbirth,family planning counsellor,2,2.648515507058294e-05
Child Welfare,youth programme director,2,2.648515507058294e-05
Pediatric Advanced Life Support (PALS),specialised doctor,2,2.648515507058294e-05
People Management,logistics and distribution manager,2,2.648515507058294e-05
Diplomacy,climatologist,2,2.648515507058294e-05
Diplomacy,activism officer,2,2.648515507058294e-05
Diplomacy,academic advisor,2,2.648515507058294e-05
Patience,technical director,2,2.648515507058294e-05
Patient Treatment,general practitioner,2,2.648515507058294e-05
Patient Monitoring,hospital pharmacist,2,2.648515507058294e-05
Pay Per Click,digital marketing manager,2,2.648515507058294e-05
Patrolling,security guard,2,2.648515507058294e-05
Payment Systems,promoter,2,2.648515507058294e-05
Payment Systems,project manager,2,2.648515507058294e-05
Payment Systems,hospitality establishment receptionist,2,2.648515507058294e-05
Payment Service Provider,project manager,2,2.648515507058294e-05
Payment Schedule,football coach,2,2.648515507058294e-05
Child Welfare,child welfare worker,2,2.648515507058294e-05
Child Safeguarding,youth programme director,2,2.648515507058294e-05
Child Safeguarding,specialised doctor,2,2.648515507058294e-05
Supervision,refinery shift manager,2,2.648515507058294e-05
Supervision,food technician,2,2.648515507058294e-05
Supplier Performance Management,supply chain manager,2,2.648515507058294e-05
Supplier Identification And Selection,project support officer,2,2.648515507058294e-05
Content Marketing,digital marketing manager,2,2.648515507058294e-05
Content Management Systems,web developer,2,2.648515507058294e-05
Content Management,communication scientist,2,2.648515507058294e-05
Supply And Demand,project manager,2,2.648515507058294e-05
Supplier Relationship Management,supply chain manager,2,2.648515507058294e-05
Pathology,toxicologist,2,2.648515507058294e-05
Partner Relationship Management,financial manager,2,2.648515507058294e-05
Patience,housing support worker,2,2.648515507058294e-05
Patience,crisis situation social worker,2,2.648515507058294e-05
Patient Education And Counseling,hospital pharmacist,2,2.648515507058294e-05
Patient Education And Counseling,health and safety inspector,2,2.648515507058294e-05
Diplomacy,crisis situation social worker,2,2.648515507058294e-05
Diplomacy,procurement support officer,2,2.648515507058294e-05
Diplomacy,mental health social worker,2,2.648515507058294e-05
Disabilities,child welfare worker,2,2.648515507058294e-05
Disabilities,behavioural scientist,2,2.648515507058294e-05
PHP (Scripting Language),wastewater treatment technician,2,2.648515507058294e-05
PHP (Scripting Language),project support officer,2,2.648515507058294e-05
Packaging And Labeling,administrative assistant,2,2.648515507058294e-05
Arabic Language,mental health support worker,2,2.648515507058294e-05
Arabic Language,medicine lecturer,2,2.648515507058294e-05
Arabic Language,medical practice manager,2,2.648515507058294e-05
Arabic Language,medical administrative assistant,2,2.648515507058294e-05
Diploma In Nursing,specialist nurse,2,2.648515507058294e-05
Diplomacy,housing support worker,2,2.648515507058294e-05
Diplomacy,financial manager,2,2.648515507058294e-05
PL/SQL,computer hardware engineer,2,2.648515507058294e-05
Supervision,sales manager,2,2.648515507058294e-05
Organizational Skills,venue director,2,2.648515507058294e-05
Organizational Structure,human resources manager,2,2.648515507058294e-05
Direct Investments,financial manager,2,2.648515507058294e-05
Organizational Structure,climatologist,2,2.648515507058294e-05
Outsourcing,ICT research manager,2,2.648515507058294e-05
Supply Chain Management,supply chain manager,2,2.648515507058294e-05
Support Colleagues,emergency response worker,2,2.648515507058294e-05
Supply Inventory,anatomical pathology technician,2,2.648515507058294e-05
Supply Chain Strategy,supply chain manager,2,2.648515507058294e-05
Supply Chain Strategy,supply chain assistant,2,2.648515507058294e-05
Supply Chain Planning,supply chain manager,2,2.648515507058294e-05
Content Development,humanitarian advisor,2,2.648515507058294e-05
Survey Methodologies,supply chain manager,2,2.648515507058294e-05
Overall Equipment Effectiveness,technical director,2,2.648515507058294e-05
Outsourcing,project manager,2,2.648515507058294e-05
Diplomacy,public relations officer,2,2.648515507058294e-05
Child Safeguarding,ombudsman,2,2.648515507058294e-05
Child Safeguarding,mental health support worker,2,2.648515507058294e-05
Childbirth,promoter,2,2.648515507058294e-05
Childbirth,pharmacologist,2,2.648515507058294e-05
Organizational Skills,office manager,2,2.648515507058294e-05
Organizational Skills,move coordinator,2,2.648515507058294e-05
Arabic Language,move coordinator,2,2.648515507058294e-05
Arabic Language,mine manager,2,2.648515507058294e-05
Arabic Language,procurement category specialist,2,2.648515507058294e-05
Organizational Skills,recruitment consultant,2,2.648515507058294e-05
Organizational Skills,receptionist,2,2.648515507058294e-05
Organizational Skills,promoter,2,2.648515507058294e-05
Organizational Skills,supply chain assistant,2,2.648515507058294e-05
Organizational Skills,sports official,2,2.648515507058294e-05
Organizational Skills,social work supervisor,2,2.648515507058294e-05
Organizational Skills,social counsellor,2,2.648515507058294e-05
Surveys,wash deinking operator,2,2.648515507058294e-05
Sustainable Development,accounting assistant,2,2.648515507058294e-05
Organizational Skills,farm manager,2,2.648515507058294e-05
Organizational Skills,engineering assistant,2,2.648515507058294e-05
Organizational Skills,engine designer,2,2.648515507058294e-05
Organizational Skills,human resources manager,2,2.648515507058294e-05
Organizational Skills,fundraising manager,2,2.648515507058294e-05
Disabilities,emergency response worker,2,2.648515507058294e-05
Disabilities,technical director,2,2.648515507058294e-05
Arabic Language,plastic products assembler,2,2.648515507058294e-05
Organizational Skills,management assistant,2,2.648515507058294e-05
Organizational Skills,logistics engineer,2,2.648515507058294e-05
Organizational Skills,international relations officer,2,2.648515507058294e-05
Organizational Skills,pizzaiolo,2,2.648515507058294e-05
Organizational Skills,payroll clerk,2,2.648515507058294e-05
Organizational Skills,operations manager,2,2.648515507058294e-05
Organizational Skills,document management officer,2,2.648515507058294e-05
Organizational Skills,debt collector,2,2.648515507058294e-05
Organizational Skills,community development officer,2,2.648515507058294e-05
Organizational Skills,financial manager,2,2.648515507058294e-05
Survey Development,public relations officer,2,2.648515507058294e-05
Surveys,specialised doctor,2,2.648515507058294e-05
Active Listening,agricultural policy officer,2,2.648515507058294e-05
Active Learning,education programme coordinator,2,2.648515507058294e-05
Active Directory,ICT consultant,2,2.648515507058294e-05
Action Research,project manager,2,2.648515507058294e-05
Surveys,programme manager,2,2.648515507058294e-05
Surveys,community development social worker,2,2.648515507058294e-05
Sustainable Development,ICT help desk manager,2,2.648515507058294e-05
Sustainable Business,trade development officer,2,2.648515507058294e-05
Content Creation,marketing consultant,2,2.648515507058294e-05
Sustainability Planning,education programme coordinator,2,2.648515507058294e-05
Organizational Skills,architect,2,2.648515507058294e-05
Arabic Language,relocation officer,2,2.648515507058294e-05
Arabic Language,rehabilitation support worker,2,2.648515507058294e-05
Arabic Language,regulatory affairs manager,2,2.648515507058294e-05
Arabic Language,purchasing manager,2,2.648515507058294e-05
Organizational Skills,accounting assistant,2,2.648515507058294e-05
Organizational Skills,ICT security manager,2,2.648515507058294e-05
Organizational Skills,ICT business development manager,2,2.648515507058294e-05
Organizational Skills,climatologist,2,2.648515507058294e-05
Organizational Skills,child welfare worker,2,2.648515507058294e-05
Organizational Skills,chief information officer,2,2.648515507058294e-05
Disabilities,public affairs consultant,2,2.648515507058294e-05
Disabilities,psychologist,2,2.648515507058294e-05
Disaster Recovery,promoter,2,2.648515507058294e-05
Disaster Recovery,ICT operations manager,2,2.648515507058294e-05
Organizational Skills,business analyst,2,2.648515507058294e-05
Organizational Development,behavioural scientist,2,2.648515507058294e-05
Organizational Development,ICT business development manager,2,2.648515507058294e-05
Organizational Development,emergency response worker,2,2.648515507058294e-05
Disciplinary Procedures,human resources officer,2,2.648515507058294e-05
Disk Defragmentation,humanitarian advisor,2,2.648515507058294e-05
Disk Defragmentation,financial controller,2,2.648515507058294e-05
Organizational Development,education programme coordinator,2,2.648515507058294e-05
Organizational Learning,corporate banking manager,2,2.648515507058294e-05
Organizational Learning,climatologist,2,2.648515507058294e-05
Organizational Effectiveness,operations manager,2,2.648515507058294e-05
Organizational Development,zoo section leader,2,2.648515507058294e-05
Organizational Development,youth programme director,2,2.648515507058294e-05
Organizational Learning,youth programme director,2,2.648515507058294e-05
Organizational Learning,mental health support worker,2,2.648515507058294e-05
Organizational Learning,grants management officer,2,2.648515507058294e-05
Discussion Facilitation,security alarm technician,2,2.648515507058294e-05
Disinfecting,service manager,2,2.648515507058294e-05
Displacement (Fluid),corporate banking manager,2,2.648515507058294e-05
Displacement (Fluid),construction engineer,2,2.648515507058294e-05
Order Processing,procurement support officer,2,2.648515507058294e-05
Sustainable Development,communication manager,2,2.648515507058294e-05
Sustainable Development,humanitarian advisor,2,2.648515507058294e-05
Sustainable Development,human resources officer,2,2.648515507058294e-05
Sustainable Development,grants management officer,2,2.648515507058294e-05
Sustainable Development,marketing manager,2,2.648515507058294e-05
Consulting,procurement department manager,2,2.648515507058294e-05
Consumer Behaviour,marketing consultant,2,2.648515507058294e-05
Consulting,youth programme director,2,2.648515507058294e-05
Consulting,utilities inspector,2,2.648515507058294e-05
Sustainable Development,public affairs consultant,2,2.648515507058294e-05
Sustainable Development,project support officer,2,2.648515507058294e-05
Organizational Analysis,project support officer,2,2.648515507058294e-05
Operations Support Systems,humanitarian advisor,2,2.648515507058294e-05
Operations Support Systems,football coach,2,2.648515507058294e-05
Operations Support Systems,emergency response coordinator,2,2.648515507058294e-05
Displacement (Fluid),human resources officer,2,2.648515507058294e-05
Displacement (Fluid),football coach,2,2.648515507058294e-05
Operations Support Systems,behavioural scientist,2,2.648515507058294e-05
Optimism,project manager,2,2.648515507058294e-05
Optimism,legal assistant,2,2.648515507058294e-05
Optimism,circus artist,2,2.648515507058294e-05
Operations Support Systems,project manager,2,2.648515507058294e-05
Operations Support Systems,monitoring and evaluation officer,2,2.648515507058294e-05
Oracle SQL Developer,computer hardware engineer,2,2.648515507058294e-05
Oracle HRMS,human resources officer,2,2.648515507058294e-05
Oracle Fusion Middleware,accounting manager,2,2.648515507058294e-05
Oracle Databases,web developer,2,2.648515507058294e-05
Disinfecting,specialist nurse,2,2.648515507058294e-05
Arabic Language,social services policy officer,2,2.648515507058294e-05
Operations,zoo section leader,2,2.648515507058294e-05
Operations,youth programme director,2,2.648515507058294e-05
Operations,web developer,2,2.648515507058294e-05
Operations,vehicle maintenance attendant,2,2.648515507058294e-05
Operations,user interface developer,2,2.648515507058294e-05
Displacement (Fluid),project manager,2,2.648515507058294e-05
Display Devices,accountant,2,2.648515507058294e-05
Operations Security,logistics and distribution manager,2,2.648515507058294e-05
Operations Security,humanitarian advisor,2,2.648515507058294e-05
Operations Research,specialised doctor,2,2.648515507058294e-05
Operations Research,business developer,2,2.648515507058294e-05
Operations Management,supply chain manager,2,2.648515507058294e-05
Operations Management,promoter,2,2.648515507058294e-05
Operations Support Systems,logistics engineer,2,2.648515507058294e-05
Operations Support Systems,logistics analyst,2,2.648515507058294e-05
Arabic Language,second officer,2,2.648515507058294e-05
Child Safeguarding,financial manager,2,2.648515507058294e-05
Arabic Language,restaurant manager,2,2.648515507058294e-05
Arabic Language,resource manager,2,2.648515507058294e-05
Arabic Language,social work researcher,2,2.648515507058294e-05
Sustainable Engineering,construction manager,2,2.648515507058294e-05
Sustainable Development,sports official,2,2.648515507058294e-05
Sustainable Engineering,utilities inspector,2,2.648515507058294e-05
Sustainable Engineering,quality engineer,2,2.648515507058294e-05
System Administration,integration engineer,2,2.648515507058294e-05
Consulting,integration engineer,2,2.648515507058294e-05
Accounts Receivable,promoter,2,2.648515507058294e-05
Active Listening,armed forces training and education officer,2,2.648515507058294e-05
System Administration,grants management officer,2,2.648515507058294e-05
System Center Operations Management,supply chain manager,2,2.648515507058294e-05
System Center Operations Management,regional development policy officer,2,2.648515507058294e-05
Consulting,office manager,2,2.648515507058294e-05
System Testing,software developer,2,2.648515507058294e-05
System Testing,software analyst,2,2.648515507058294e-05
System Support,mental health social worker,2,2.648515507058294e-05
System Support,integration engineer,2,2.648515507058294e-05
Systems Design,ICT network engineer,2,2.648515507058294e-05
Systems Architecture,software developer,2,2.648515507058294e-05
Systems Analysis,software developer,2,2.648515507058294e-05
Arabic Language,secretary,2,2.648515507058294e-05
Operations,regulatory affairs manager,2,2.648515507058294e-05
Operations,security consultant,2,2.648515507058294e-05
Operations,security alarm technician,2,2.648515507058294e-05
Operations,tax compliance officer,2,2.648515507058294e-05
Operations,supply chain manager,2,2.648515507058294e-05
Operations,specialised doctor,2,2.648515507058294e-05
Operations,software developer,2,2.648515507058294e-05
Display Devices,installation engineer,2,2.648515507058294e-05
Arabic Language,toxicologist,2,2.648515507058294e-05
Arabic Language,technical sales representative,2,2.648515507058294e-05
Arabic Language,survey enumerator,2,2.648515507058294e-05
Arabic Language,warehouse manager,2,2.648515507058294e-05
Operations,integration engineer,2,2.648515507058294e-05
Operations,"import export manager in agricultural raw materials, seeds and animal feeds",2,2.648515507058294e-05
Arabic Language,sports official,2,2.648515507058294e-05
Operations,mechanical engineer,2,2.648515507058294e-05
Operations,maintenance and repair engineer,2,2.648515507058294e-05
Operations,production engineer,2,2.648515507058294e-05
Operations,pizzaiolo,2,2.648515507058294e-05
Display Devices,family planning counsellor,2,2.648515507058294e-05
Display Devices,economic development coordinator,2,2.648515507058294e-05
Operations,research manager,2,2.648515507058294e-05
Arabic Language,shop supervisor,2,2.648515507058294e-05
Arabic Language,victim support officer,2,2.648515507058294e-05
Display Devices,human resources officer,2,2.648515507058294e-05
Dissemination,armed forces training and education officer,2,2.648515507058294e-05
Dispute Resolution,tax compliance officer,2,2.648515507058294e-05
Dispute Resolution,ombudsman,2,2.648515507058294e-05
Arabic Language,vessel operations coordinator,2,2.648515507058294e-05
Arabic Language,venue director,2,2.648515507058294e-05
Arabic Language,utilities inspector,2,2.648515507058294e-05
Arabic Language,user interface developer,2,2.648515507058294e-05
Operations,environmental expert,2,2.648515507058294e-05
Operations,emergency ambulance driver,2,2.648515507058294e-05
Operations,housing support worker,2,2.648515507058294e-05
Operations,hospital pharmacist,2,2.648515507058294e-05
Operations,head chef,2,2.648515507058294e-05
Operations,geographic information systems specialist,2,2.648515507058294e-05
Display Devices,procurement support officer,2,2.648515507058294e-05
Operations,compliance engineer,2,2.648515507058294e-05
Operations,community development social worker,2,2.648515507058294e-05
Operations,climatologist,2,2.648515507058294e-05
Systems Integration,ICT network engineer,2,2.648515507058294e-05
Systems Engineering,ICT network engineer,2,2.648515507058294e-05
Consulting,child welfare worker,2,2.648515507058294e-05
Consulting,business developer,2,2.648515507058294e-05
Consulting,business consultant,2,2.648515507058294e-05
Consulting,humanitarian advisor,2,2.648515507058294e-05
Consulting,human resources officer,2,2.648515507058294e-05
Consulting,environmental policy officer,2,2.648515507058294e-05
T2 Tax Return (Corporation Income Tax Return),specialised doctor,2,2.648515507058294e-05
T2 Tax Return (Corporation Income Tax Return),crisis situation social worker,2,2.648515507058294e-05
Systems Integration,software developer,2,2.648515507058294e-05
Operations,crisis situation social worker,2,2.648515507058294e-05
Operations,fundraising manager,2,2.648515507058294e-05
Dissemination,rehabilitation support worker,2,2.648515507058294e-05
Dissemination,food technician,2,2.648515507058294e-05
Diversification (Investing),financial manager,2,2.648515507058294e-05
Distribution Board,solar energy engineer,2,2.648515507058294e-05
Arabic Language,youth information worker,2,2.648515507058294e-05
Operational Planning,child welfare worker,2,2.648515507058294e-05
Operational Performance Management,operations manager,2,2.648515507058294e-05
Operational Excellence,pizzaiolo,2,2.648515507058294e-05
Operations,ICT research manager,2,2.648515507058294e-05
Operations,ICT operations manager,2,2.648515507058294e-05
Operations,ICT business development manager,2,2.648515507058294e-05
Operations,bank manager,2,2.648515507058294e-05
Operations,armed forces training and education officer,2,2.648515507058294e-05
Display Devices,public relations officer,2,2.648515507058294e-05
Distributed Denial-Of-Service (DDoS) Attacks,ICT network engineer,2,2.648515507058294e-05
Distance Learning,procurement support officer,2,2.648515507058294e-05
Document Control,project support officer,2,2.648515507058294e-05
Docker (Software),microsystem engineer,2,2.648515507058294e-05
Open Web Application Security Project (OWASP),ICT network engineer,2,2.648515507058294e-05
Operating Systems,application engineer,2,2.648515507058294e-05
Tableau (Business Intelligence Software),programme manager,2,2.648515507058294e-05
Collections,food technician,2,2.648515507058294e-05
Commercial Driving,sales assistant,2,2.648515507058294e-05
Consulting,construction engineer,2,2.648515507058294e-05
Tactfulness,ICT security manager,2,2.648515507058294e-05
Tablets,survey enumerator,2,2.648515507058294e-05
Tactfulness,industrial maintenance supervisor,2,2.648515507058294e-05
Tactfulness,exhibition curator,2,2.648515507058294e-05
Tactfulness,education programme coordinator,2,2.648515507058294e-05
Operating Room (OR),specialist nurse,2,2.648515507058294e-05
Operating Systems,software developer,2,2.648515507058294e-05
Operating Systems,mobile devices technician,2,2.648515507058294e-05
Oil And Gas,dangerous goods driver,2,2.648515507058294e-05
Officer Training,education programme coordinator,2,2.648515507058294e-05
Office Supply Management,pharmacologist,2,2.648515507058294e-05
Online Databases,project support officer,2,2.648515507058294e-05
Online Communication,community development social worker,2,2.648515507058294e-05
Oncology,toxicologist,2,2.648515507058294e-05
Oncology,physiologist,2,2.648515507058294e-05
Oncology,nurse assistant,2,2.648515507058294e-05
Document Review,civil engineer,2,2.648515507058294e-05
Document Preparations,grants management officer,2,2.648515507058294e-05
Open Mindset,child welfare worker,2,2.648515507058294e-05
Open Shortest Path First (OSPF),promoter,2,2.648515507058294e-05
Open Mindset,recruitment consultant,2,2.648515507058294e-05
Operating Budget,pizzaiolo,2,2.648515507058294e-05
Distribution Board,electrical engineering technician,2,2.648515507058294e-05
Distribution Board,electrical engineer,2,2.648515507058294e-05
Talent Management,human resources manager,2,2.648515507058294e-05
Talent Management,commercial sales representative,2,2.648515507058294e-05
Office Equipment,tour operator manager,2,2.648515507058294e-05
Office Equipment,public relations officer,2,2.648515507058294e-05
Office Management,human resources assistant,2,2.648515507058294e-05
Office Management,executive assistant,2,2.648515507058294e-05
Dosage Form,hospital pharmacist,2,2.648515507058294e-05
Office Management,secretary general,2,2.648515507058294e-05
Office Management,receptionist,2,2.648515507058294e-05
Office Management,project support officer,2,2.648515507058294e-05
Office Management,project manager,2,2.648515507058294e-05
Office Management,operations manager,2,2.648515507058294e-05
Office Supply Management,logistics engineer,2,2.648515507058294e-05
ArcMap,geographic information systems specialist,2,2.648515507058294e-05
Archives,ICT consultant,2,2.648515507058294e-05
Office Supply Management,executive assistant,2,2.648515507058294e-05
Child Safeguarding,ICT security manager,2,2.648515507058294e-05
Child Safeguarding,human resources manager,2,2.648515507058294e-05
Occupational Safety And Health,promoter,2,2.648515507058294e-05
Architectural Patterns,software developer,2,2.648515507058294e-05
Tactfulness,sales assistant,2,2.648515507058294e-05
Tactfulness,physiotherapist,2,2.648515507058294e-05
Tactfulness,wastewater treatment technician,2,2.648515507058294e-05
Tactfulness,tourist guide,2,2.648515507058294e-05
Tactfulness,sales support assistant,2,2.648515507058294e-05
Tactfulness,sales manager,2,2.648515507058294e-05
Color Theory,graphic designer,2,2.648515507058294e-05
Accounting Software,logistics and distribution manager,2,2.648515507058294e-05
Accounting Software,grants management officer,2,2.648515507058294e-05
Accounting Software,enterprise architect,2,2.648515507058294e-05
Accounting Software,department manager,2,2.648515507058294e-05
Talent Management,human resources officer,2,2.648515507058294e-05
Article (Publishing),installation engineer,2,2.648515507058294e-05
Due Diligence,emergency response coordinator,2,2.648515507058294e-05
Drupal,software developer,2,2.648515507058294e-05
Drug Administration,production engineer,2,2.648515507058294e-05
Due Diligence,project support officer,2,2.648515507058294e-05
Nursing,emergency response worker,2,2.648515507058294e-05
Nursing Care,emergency response worker,2,2.648515507058294e-05
Nutrition Services,dietetic technician,2,2.648515507058294e-05
Object-Oriented Programming (OOP),mobile application developer,2,2.648515507058294e-05
Object-Oriented Design,mobile devices technician,2,2.648515507058294e-05
Obstetrics And Gynaecology,promoter,2,2.648515507058294e-05
Obstetrics And Gynaecology,midwife,2,2.648515507058294e-05
Objective-C (Programming Language),mobile application developer,2,2.648515507058294e-05
Objective Setting,project manager,2,2.648515507058294e-05
Objective Setting,programme manager,2,2.648515507058294e-05
Occupational Therapy,rehabilitation support worker,2,2.648515507058294e-05
Talent Acquisition,climatologist,2,2.648515507058294e-05
Taleo,human resources officer,2,2.648515507058294e-05
Talent Sourcing,human resources officer,2,2.648515507058294e-05
Talent Recruitment,human resources officer,2,2.648515507058294e-05
Talent Recruitment,human resources assistant,2,2.648515507058294e-05
Constructive Feedback,grants management officer,2,2.648515507058294e-05
Constructive Feedback,arts education officer,2,2.648515507058294e-05
Consulting,ICT network engineer,2,2.648515507058294e-05
Target Audience,crisis situation social worker,2,2.648515507058294e-05
Accounting Software,administrative assistant,2,2.648515507058294e-05
Accounting Software,accounting analyst,2,2.648515507058294e-05
Accounting Software,ICT technician,2,2.648515507058294e-05
Accounting Regulations,admissions coordinator,2,2.648515507058294e-05
Nursing,advanced nurse practitioner,2,2.648515507058294e-05
Numerical Analysis,grants management officer,2,2.648515507058294e-05
Article (Publishing),accountant,2,2.648515507058294e-05
E-Commerce,web developer,2,2.648515507058294e-05
Article (Publishing),family planning counsellor,2,2.648515507058294e-05
Article (Publishing),economic development coordinator,2,2.648515507058294e-05
Node.js (Javascript Library),database developer,2,2.648515507058294e-05
Node.js (Javascript Library),automation engineer,2,2.648515507058294e-05
Node.js (Javascript Library),application engineer,2,2.648515507058294e-05
Norwegian Languages,football coach,2,2.648515507058294e-05
Norwegian Languages,education programme coordinator,2,2.648515507058294e-05
Norwegian Languages,corporate banking manager,2,2.648515507058294e-05
Numeracy,education programme coordinator,2,2.648515507058294e-05
Numeracy,ICT business development manager,2,2.648515507058294e-05
Norwegian Languages,project support officer,2,2.648515507058294e-05
Numeracy,programme manager,2,2.648515507058294e-05
Numeracy,pizzaiolo,2,2.648515507058294e-05
Nursing,anaesthetic technician,2,2.648515507058294e-05
Talent Acquisition,human resources officer,2,2.648515507058294e-05
Network Security,sales account manager,2,2.648515507058294e-05
New Business Development,grants management officer,2,2.648515507058294e-05
EPI Info,medical records manager,2,2.648515507058294e-05
E-Marketing,specialised doctor,2,2.648515507058294e-05
E-Marketing,public relations officer,2,2.648515507058294e-05
Networking Hardware,ICT network engineer,2,2.648515507058294e-05
New Product Development,sales manager,2,2.648515507058294e-05
New Product Development,business developer,2,2.648515507058294e-05
New Hire Orientations,human resources manager,2,2.648515507058294e-05
New Hire Orientations,human resources assistant,2,2.648515507058294e-05
News Editing,public relations officer,2,2.648515507058294e-05
Newsletters,public relations manager,2,2.648515507058294e-05
Newsletters,public affairs consultant,2,2.648515507058294e-05
Node.js (Javascript Library),mobile devices technician,2,2.648515507058294e-05
Article (Publishing),human resources officer,2,2.648515507058294e-05
Due Diligence,security consultant,2,2.648515507058294e-05
Network Security,integration engineer,2,2.648515507058294e-05
Network Security,ICT network engineer,2,2.648515507058294e-05
Network Troubleshooting,integration engineer,2,2.648515507058294e-05
Target Market,trade regional manager,2,2.648515507058294e-05
Target Market,marketing consultant,2,2.648515507058294e-05
Target Market,business developer,2,2.648515507058294e-05
Target Audience,youth programme director,2,2.648515507058294e-05
Tax Accounting,accountant,2,2.648515507058294e-05
Construction Management Software,construction manager,2,2.648515507058294e-05
Construction Management,road maintenance technician,2,2.648515507058294e-05
Construction Management,project manager,2,2.648515507058294e-05
Construction Management,component engineer,2,2.648515507058294e-05
Accounting Management,financial controller,2,2.648515507058294e-05
Accounting Software,bank manager,2,2.648515507058294e-05
Network Theory,ICT consultant,2,2.648515507058294e-05
Network Switches,ICT network engineer,2,2.648515507058294e-05
Economic Development,child welfare worker,2,2.648515507058294e-05
Economic Development,aviation safety officer,2,2.648515507058294e-05
Negotiation,policy officer,2,2.648515507058294e-05
Negotiation,plastic products assembler,2,2.648515507058294e-05
Negotiation,online community manager,2,2.648515507058294e-05
Negotiation,office manager,2,2.648515507058294e-05
Negotiation,sales manager,2,2.648515507058294e-05
Negotiation,public affairs consultant,2,2.648515507058294e-05
Network Administration,ICT technician,2,2.648515507058294e-05
Negotiation,supply chain manager,2,2.648515507058294e-05
Network Infrastructure,maintenance and repair engineer,2,2.648515507058294e-05
Network Infrastructure,ICT network engineer,2,2.648515507058294e-05
Network Connections,translator,2,2.648515507058294e-05
Network Quality Of Service (QoS),ICT network engineer,2,2.648515507058294e-05
Network Planning And Design,ICT technician,2,2.648515507058294e-05
E-Marketing,digital marketing manager,2,2.648515507058294e-05
Negotiation,equality and inclusion manager,2,2.648515507058294e-05
Negotiation,logistics engineer,2,2.648515507058294e-05
Article (Publishing),public relations officer,2,2.648515507058294e-05
Tax Laws,payroll clerk,2,2.648515507058294e-05
Tax Shelter,legal assistant,2,2.648515507058294e-05
Construction Management,civil engineer,2,2.648515507058294e-05
Construction Management,architect,2,2.648515507058294e-05
Tax Provision,legal assistant,2,2.648515507058294e-05
Teaching,computer science lecturer,2,2.648515507058294e-05
Teaching,promoter,2,2.648515507058294e-05
Teaching,project manager,2,2.648515507058294e-05
Teaching,personal trainer,2,2.648515507058294e-05
Article (Publishing),procurement support officer,2,2.648515507058294e-05
As-Built Drawings,solar energy engineer,2,2.648515507058294e-05
Negotiation,procurement department manager,2,2.648515507058294e-05
Negotiation,procurement category specialist,2,2.648515507058294e-05
Needs Assessment,housing support worker,2,2.648515507058294e-05
Needs Assessment,housekeeping supervisor,2,2.648515507058294e-05
Needs Assessment,healthcare consultant,2,2.648515507058294e-05
Economic Development,loan officer,2,2.648515507058294e-05
Economic Development,instructional designer,2,2.648515507058294e-05
Needs Assessment,sports official,2,2.648515507058294e-05
Needs Assessment,rehabilitation support worker,2,2.648515507058294e-05
Negotiation,administrative assistant,2,2.648515507058294e-05
Needs Assessment,wash deinking operator,2,2.648515507058294e-05
Economic Development,food technician,2,2.648515507058294e-05
Economic Development,financial controller,2,2.648515507058294e-05
Negotiation,community development social worker,2,2.648515507058294e-05
Negotiation,child welfare worker,2,2.648515507058294e-05
Negotiation,fundraising manager,2,2.648515507058294e-05
Negotiation,food safety specialist,2,2.648515507058294e-05
Negotiation,financial auditor,2,2.648515507058294e-05
Child Protection,youth information worker,2,2.648515507058294e-05
Child Protection,venue director,2,2.648515507058294e-05
Child Protection,technical director,2,2.648515507058294e-05
Child Protection,specialised doctor,2,2.648515507058294e-05
Child Protection,social work supervisor,2,2.648515507058294e-05
Child Safeguarding,climatologist,2,2.648515507058294e-05
Needs Assessment,ICT information and knowledge manager,2,2.648515507058294e-05
Natural Resource Management,project manager,2,2.648515507058294e-05
Needs Assessment,economic development coordinator,2,2.648515507058294e-05
Needs Assessment,crisis situation social worker,2,2.648515507058294e-05
Needs Assessment,corporate banking manager,2,2.648515507058294e-05
Needs Assessment,child welfare worker,2,2.648515507058294e-05
Needs Assessment,engineering assistant,2,2.648515507058294e-05
Needs Assessment,police inspector,2,2.648515507058294e-05
